H,a,e,i,q,ad,per_y,diameter,albedo,impact_candidate,name,is_neo,is_pha
24.8,1.427,0.3227,5.43,0.967,1.89,1.71,0.005643786943085847,0.0,0,       (2021 GJ4),False,False
23.11,0.9404,0.3031,47.95,0.655,1.23,0.912,0.012290529979037236,0.0,0,       (2021 GK4),False,False
27.64,2.47,0.6013,0.6,0.985,3.95,3.88,0.0015260564910005274,0.0,0,       (2021 GL4),False,False
21.81,1.523,0.3515,5.25,0.988,2.06,1.88,0.02236508795562579,0.0,0,       (2021 GM4),False,False
21.98,1.797,0.3515,10.0,1.165,2.43,2.41,0.020680955992534913,0.0,0,       (2021 GN4),False,False
25.0,1.415,0.3103,10.38,0.976,1.85,1.68,0.005147194867109657,0.0,0,       (2021 GP4),False,False
25.6,1.837,0.4444,5.29,1.021,2.65,2.49,0.003904546600494697,0.0,0,       (2021 GQ4),False,False
25.02,1.424,0.4094,19.18,0.841,2.01,1.7,0.005100005100920327,0.0,0,       (2021 GR4),False,False
25.83,1.344,0.2813,2.04,0.966,1.72,1.56,0.0035121302241163045,0.0,0,       (2021 GS4),False,False
19.87,2.177,0.423,8.5,1.256,3.1,3.21,0.054647539224464005,0.0,0,       (2021 GU4),False,False
28.97,1.728,0.4284,1.8,0.988,2.47,2.27,0.0008271239769254634,0.0,0,       (2021 GV4),False,False
29.47,1.403,0.3037,5.07,0.977,1.83,1.66,0.0006570079284893312,0.0,0,       (2021 GW4),False,False
22.21,2.243,0.4399,2.0,1.256,3.23,3.36,0.01860246989901423,0.0,0,       (2021 GX4),False,False
27.2,0.9904,0.2211,36.73,0.771,1.21,0.986,0.0018688334998728231,0.0,0,       (2021 GD5),False,False
24.8,2.148,0.5281,10.99,1.014,3.28,3.15,0.005643786943085847,0.0,0,       (2021 GE5),False,False
23.27,1.22,0.0723,24.67,1.132,1.31,1.35,0.01141748922623671,0.0,0,       (2021 GF5),False,False
25.95,2.248,0.5344,2.82,1.047,3.45,3.37,0.003323308133614819,0.0,0,       (2021 GG5),False,False
24.04,1.056,0.2354,9.0,0.807,1.3,1.09,0.008008858312396679,0.0,0,       (2021 GM5),False,False
24.58,2.591,0.5625,5.68,1.134,4.05,4.17,0.006245548862921412,0.0,0,       (2021 GN5),False,False
22.45,3.683,0.791,17.88,0.77,6.6,7.07,0.01665599609977425,0.0,0,       (2021 GP5),False,False
28.51,0.8231,0.2801,4.06,0.593,1.05,0.747,0.001022281756421442,0.0,0,       (2021 GQ5),False,False
23.65,2.932,0.6634,20.91,0.987,4.88,5.02,0.00958452535194204,0.0,0,       (2021 GR5),False,False
25.86,2.105,0.5345,1.47,0.98,3.23,3.05,0.0034639419909112553,0.0,0,       (2021 GU5),False,False
22.52,2.192,0.4949,8.73,1.107,3.28,3.25,0.016127632197385132,0.0,0,       (2021 GV5),False,False
24.42,2.486,0.5811,18.27,1.042,3.93,3.92,0.006723116090960271,0.0,0,       (2021 GW5),False,False
20.4,1.327,0.4285,29.39,0.758,1.9,1.53,0.042812502132674395,0.0,0,       (2021 GX5),False,False
23.04,1.435,0.2381,9.5,1.094,1.78,1.72,0.0126931850187031,0.0,0,       (2021 GA6),False,False
20.42,1.925,0.7441,6.21,0.493,3.36,2.67,0.04241999475384348,0.0,0,       (2021 GB6),False,False
23.61,2.247,0.4948,2.54,1.135,3.36,3.37,0.009762714982074497,0.0,0,       (2021 GC6),False,False
25.12,2.251,0.5438,15.58,1.027,3.47,3.38,0.0048704670600504115,0.0,0,       (2021 GD6),False,False
28.8,1.137,0.1372,0.59,0.981,1.29,1.21,0.000894479950579768,0.0,0,       (2021 GE6),False,False
24.28,1.997,0.488,5.47,1.022,2.97,2.82,0.007170849545198952,0.0,0,       (2021 GH6),False,False
24.72,1.72,0.4216,9.01,0.995,2.45,2.26,0.005855589326274255,0.0,0,       (2021 GJ6),False,False
23.9,0.948,0.2262,29.08,0.734,1.16,0.923,0.008542217211484997,0.0,0,       (2021 GK6),False,False
25.8,1.034,0.1766,12.62,0.852,1.22,1.05,0.0035609888224214397,0.0,0,       (2021 GL6),False,False
20.27,2.588,0.6649,35.67,0.867,4.31,4.16,0.045453843306821305,0.0,0,       (2021 GM6),False,False
26.96,1.16,0.2158,9.41,0.91,1.41,1.25,0.002087231452229074,0.0,0,       (2021 GN6),False,False
27.0,2.123,0.5383,0.62,0.98,3.27,3.09,0.0020491351848325083,0.0,0,       (2021 GP6),False,False
20.8,1.258,0.3955,17.43,0.76,1.76,1.41,0.03560988822421439,0.0,0,       (2021 GQ6),False,False
21.15,1.102,0.6269,39.19,0.411,1.79,1.16,0.030308930403763788,0.0,0,       (2021 GR6),False,False
26.72,2.113,0.5438,7.31,0.964,3.26,3.07,0.0023311520986063006,0.0,0,       (2021 GS6),False,False
22.8,2.734,0.6619,4.68,0.924,4.54,4.52,0.014176551844668282,0.0,0,       (2021 GT6),False,False
26.42,0.7199,0.4759,15.44,0.377,1.06,0.611,0.0026765207242748805,0.0,0,       (2021 GU6),False,False
25.76,1.91,0.5379,18.03,0.882,2.94,2.64,0.0036271925474754413,0.0,0,       (2021 GV6),False,False
28.22,1.39,0.6602,18.45,0.472,2.31,1.64,0.0011683436714649028,0.0,0,       (2021 GW6),False,False
23.18,2.034,0.4091,6.36,1.202,2.87,2.9,0.011900648020416784,0.0,0,       (2021 GA7),False,False
24.0,0.9612,0.5538,4.43,0.429,1.49,0.942,0.008157754105152867,0.0,0,       (2021 GL7),False,False
23.65,1.383,0.13,19.45,1.203,1.56,1.63,0.00958452535194204,0.0,0,       (2021 GM7),False,False
22.59,1.98,0.5642,11.24,0.863,3.1,2.79,0.015616029130653996,0.0,0,       (2021 GN7),False,False
23.04,1.48,0.2654,10.64,1.087,1.87,1.8,0.0126931850187031,0.0,0,       (2021 GP7),False,False
24.88,1.333,0.2184,5.5,1.042,1.62,1.54,0.005439645658896155,0.0,0,       (2021 GQ7),False,False
22.37,2.853,0.6761,16.53,0.924,4.78,4.82,0.017281069247269777,0.0,0,       (2021 GR7),False,False
24.02,2.018,0.4491,9.75,1.112,2.92,2.87,0.008082963365965583,0.0,0,       (2021 GS7),False,False
24.72,1.784,0.3964,12.4,1.077,2.49,2.38,0.005855589326274255,0.0,0,       (2021 GT7),False,False
22.04,1.508,0.2027,6.36,1.202,1.81,1.85,0.020117342526791905,0.0,0,       (2021 GU7),False,False
22.31,1.243,0.5518,12.41,0.557,1.93,1.39,0.017765220835245538,0.0,0,       (2021 GV7),False,False
23.37,1.761,0.482,4.7,0.912,2.61,2.34,0.010903617562035665,0.0,0,       (2021 GW7),False,False
26.74,1.048,0.3347,2.35,0.697,1.4,1.07,0.0023097799677029404,0.0,0,       (2021 GX7),False,False
27.02,1.321,0.2301,10.19,1.017,1.63,1.52,0.002030348600535797,0.0,0,       (2021 GY7),False,False
28.95,1.998,0.5235,6.82,0.952,3.04,2.82,0.0008347772608552497,0.0,0,       (2021 GZ7),False,False
22.39,1.834,0.6158,8.37,0.705,2.96,2.48,0.017122635452098887,0.0,0,       (2021 GA8),False,False
27.36,1.08,0.1773,1.98,0.889,1.27,1.12,0.001736083503870159,0.0,0,       (2021 GB8),False,False
30.6,1.758,0.4335,1.84,0.996,2.52,2.33,0.0003904546600494697,0.0,0,       (2021 GC8),False,False
25.68,1.243,0.3426,5.37,0.818,1.67,1.39,0.003763315337649104,0.0,0,       (2021 GD8),False,False
25.76,1.217,0.2815,7.14,0.874,1.56,1.34,0.0036271925474754413,0.0,0,       (2021 GE8),False,False
25.75,1.473,0.3126,9.76,1.012,1.93,1.79,0.0036439349075739515,0.0,0,       (2021 GF8),False,False
25.67,0.9302,0.5767,23.3,0.394,1.47,0.897,0.0037806860119991587,0.0,0,       (2021 GG8),False,False
22.48,1.375,0.5045,5.76,0.681,2.07,1.61,0.016427467265960786,0.0,0,       (2021 GO8),False,False
22.8,1.213,0.343,11.35,0.797,1.63,1.34,0.014176551844668282,0.0,0,       (2021 GP8),False,False
22.82,1.975,0.368,2.81,1.248,2.7,2.78,0.014046580436125838,0.0,0,       (2021 GY8),False,False
22.4,1.443,0.3458,21.98,0.944,1.94,1.73,0.01704396408835459,0.0,0,       (2021 GZ8),False,False
21.92,1.682,0.2363,21.19,1.285,2.08,2.18,0.021260359821162228,0.0,0,       (2021 GA9),False,False
23.87,2.1,0.4359,4.3,1.185,3.02,3.04,0.008661051290160472,0.0,0,       (2021 GB9),False,False
20.79,2.411,0.465,5.32,1.29,3.53,3.74,0.03577425600009444,0.0,0,       (2021 GC9),False,False
23.26,0.9418,0.4044,9.63,0.561,1.32,0.914,0.011470189962010848,0.0,0,       (2021 GN9),False,False
26.98,1.252,0.193,14.91,1.01,1.49,1.4,0.002068095599253487,0.0,0,       (2021 GO9),False,False
26.57,1.139,0.2227,2.24,0.886,1.39,1.22,0.002497874477101813,0.0,0,       (2021 GT9),False,False
26.03,1.371,0.2061,6.0,1.089,1.65,1.61,0.0032031008336235707,0.0,0,       (2021 GU9),False,False
22.78,1.513,0.4254,31.5,0.87,2.16,1.86,0.01430772586384722,0.0,0,       (2021 GV9),False,False
25.36,1.965,0.6205,4.13,0.746,3.18,2.76,0.0043608445973390645,0.0,0,       (2021 GX9),False,False
25.3,1.524,0.4702,6.26,0.807,2.24,1.88,0.004483019319661333,0.0,0,       (2021 GY9),False,False
26.44,1.312,0.2182,3.42,1.026,1.6,1.5,0.0026519822347790814,0.0,0,       (2021 GZ9),False,False
27.69,2.155,0.5715,1.49,0.924,3.39,3.16,0.001491319204286932,0.0,0,       (2021 GA10),False,False
28.68,1.964,0.6384,4.04,0.71,3.22,2.75,0.0009453020734132669,0.0,0,       (2021 GB10),False,False
24.48,1.518,0.5234,2.31,0.724,2.31,1.87,0.0065398925126118395,0.0,0,       (2021 GC10),False,False
28.17,2.088,0.5785,8.19,0.88,3.3,3.02,0.001195557891585602,0.0,0,       (2021 GF10),False,False
24.09,1.737,0.3119,11.07,1.195,2.28,2.29,0.00782655444023536,0.0,0,       (2021 GH10),False,False
22.05,1.356,0.0913,27.89,1.232,1.48,1.58,0.020024911733884928,0.0,0,       (2021 GJ10),False,False
24.06,2.549,0.7464,1.05,0.646,4.45,4.07,0.007935432658042602,0.0,0,       (2021 GK10),False,False
23.24,1.303,0.2823,7.91,0.935,1.67,1.49,0.011576322323007274,0.0,0,       (2021 GL10),False,False
24.87,1.134,0.1602,7.05,0.952,1.32,1.21,0.005464753922446401,0.0,0,       (2021 GM10),False,False
28.39,2.379,0.6168,1.56,0.912,3.85,3.67,0.0010803652595358724,0.0,0,       (2021 GN10),False,False
27.29,1.683,0.3942,10.92,1.02,2.35,2.18,0.0017929600399761187,0.0,0,       (2021 GO10),False,False
26.6,0.9798,0.059,11.9,0.922,1.04,0.97,0.0024636023544473036,0.0,0,       (2021 GQ10),False,False
23.38,1.806,0.8852,14.25,0.207,3.4,2.43,0.010853519989979557,0.0,0,       (2021 GF11),False,False
23.13,1.97,0.5448,16.37,0.897,3.04,2.77,0.012177849722892318,0.0,0,       (2021 GG11),False,False
25.6,0.9418,0.2352,2.48,0.72,1.16,0.914,0.003904546600494697,0.0,0,       (2021 GS12),False,False
23.06,1.357,0.7424,6.06,0.349,2.36,1.58,0.01257681319896532,0.0,0,       (2021 GT12),False,False
27.82,1.13,0.3169,1.28,0.772,1.49,1.2,0.0014046580436125838,0.0,0,       (2021 GU12),False,False
23.11,1.17,0.1554,15.83,0.988,1.35,1.26,0.012290529979037236,0.0,0,       (2021 GV12),False,False
21.31,1.506,0.3763,20.66,0.939,2.07,1.85,0.028155977564349004,0.0,0,       (2021 GX12),False,False
22.82,1.425,0.1447,6.09,1.219,1.63,1.7,0.014046580436125838,0.0,0,       (2021 GY12),False,False
26.09,1.207,0.2701,10.23,0.881,1.53,1.33,0.003115807443385014,0.0,0,       (2021 GZ12),False,False
24.21,1.434,0.2452,10.67,1.082,1.79,1.72,0.007405776656803151,0.0,0,       (2021 GA13),False,False
22.71,1.432,0.1506,26.94,1.216,1.65,1.71,0.014776467076395539,0.0,0,       (2021 GB13),False,False
29.13,1.484,0.3585,3.37,0.952,2.02,1.81,0.000768370372263499,0.0,0,       (2021 GC13),False,False
28.4,1.669,0.5925,1.31,0.68,2.66,2.16,0.0010754014320603984,0.0,0,       (2021 GD13),False,False
24.07,2.272,0.5628,3.53,0.993,3.55,3.42,0.007898972656843837,0.0,0,       (2021 GG13),False,False
25.93,1.399,0.2389,1.32,1.065,1.73,1.65,0.0033540583251728787,0.0,0,       (2021 GH13),False,False
20.0,2.608,0.6858,32.12,0.819,4.4,4.21,0.05147194867109658,0.0,0,       (2021 GJ13),False,False
24.11,2.005,0.4476,3.49,1.108,2.9,2.84,0.007754800157827537,0.0,0,       (2021 GF16),False,False
23.58,2.567,0.5257,7.5,1.217,3.92,4.11,0.009898527876027399,0.0,0,       (2021 GK16),False,False
26.28,0.9901,0.1889,4.72,0.803,1.18,0.985,0.002854766622903991,0.0,0,       (2021 GL16),False,False
21.24,1.464,0.2453,26.75,1.105,1.82,1.77,0.029078406969943398,0.0,0,       (2021 GM16),False,False
21.73,1.189,0.1936,42.74,0.959,1.42,1.3,0.023204414276230944,0.0,0,       (2021 GN16),False,False
24.25,1.957,0.5112,12.17,0.956,2.96,2.74,0.007270605999281911,0.0,0,       (2021 GO16),False,False
21.94,1.057,0.3166,15.04,0.722,1.39,1.09,0.0210654436707222,0.0,0,       (2021 GP16),False,False
21.85,1.197,0.3759,25.63,0.747,1.65,1.31,0.021956879095896647,0.0,0,       (2021 GQ16),False,False
19.07,3.383,0.6279,17.0,1.259,5.51,6.22,0.07898972656843835,0.0,0,       (2021 GR16),False,False
25.49,1.406,0.2556,13.89,1.046,1.76,1.67,0.004107434158286506,0.0,0,       (2021 GS16),False,False
27.4,1.597,0.4189,2.05,0.928,2.27,2.02,0.0017043964088354555,0.0,0,       (2021 GT16),False,False
18.72,2.559,0.5084,26.29,1.258,3.86,4.09,0.09280483661060028,0.0,1,       (2021 GU16),False,False
30.1,1.532,0.4609,6.33,0.826,2.24,1.9,0.0004915532936897308,0.0,0,       (2021 GW16),False,False
21.66,2.654,0.5497,5.82,1.195,4.11,4.32,0.02396462350779012,0.0,0,       (2021 GX16),False,False
22.95,1.607,0.39,12.21,0.98,2.23,2.04,0.013230327979508209,0.0,0,       (2021 GR18),False,False
25.07,1.745,0.4341,4.43,0.988,2.5,2.31,0.0049839148116838415,0.0,0,       (2021 GZ21),False,False
26.49,1.915,0.5314,1.02,0.897,2.93,2.65,0.0025916157491396906,0.0,0,       (2021 GA22),False,False
24.73,2.261,0.5055,6.41,1.118,3.4,3.4,0.005828685337159163,0.0,0,       (2021 GW23),False,False
24.32,0.9336,0.4244,13.71,0.537,1.33,0.902,0.007039966790704861,0.0,0,       (2021 GY23),False,False
24.15,1.823,0.3535,7.42,1.179,2.47,2.46,0.0076132591034782345,0.0,0,       (2021 GA24),False,False
22.89,1.067,0.278,5.01,0.77,1.36,1.1,0.013600992792493124,0.0,0,       (2021 GB24),False,False
19.42,2.542,0.8533,24.22,0.373,4.71,4.05,0.06723116090960271,0.0,0,       (2021 GC24),False,False
26.07,1.99,0.5079,5.06,0.979,3.0,2.81,0.0031446376546955374,0.0,0,       (2021 GD24),False,False
21.73,2.451,0.5592,6.44,1.08,3.82,3.84,0.023204414276230944,0.0,0,       (2021 GH26),False,False
25.67,1.213,0.1298,4.75,1.055,1.37,1.34,0.0037806860119991587,0.0,0,       (2021 GM26),False,False
21.64,2.112,0.4051,6.1,1.256,2.97,3.07,0.02418636543897831,0.0,0,       (2021 GN26),False,False
20.8,1.84,0.3028,24.69,1.283,2.4,2.5,0.03560988822421439,0.0,0,       (2021 GE29),False,False
18.62,2.509,0.4975,13.14,1.261,3.76,3.97,0.09717859381215874,0.0,1,       (2021 GR44),False,False
24.9,2.402,0.5596,3.41,1.058,3.75,3.72,0.005389774687731573,0.0,0,       (2021 GF59),False,False
19.55,2.212,0.4742,33.87,1.163,3.26,3.29,0.06332433102290795,0.0,0,       (2021 GP72),False,False
28.86,1.209,0.714,7.31,0.346,2.07,1.33,0.0008701028886506271,0.0,0,       (2021 GA168),False,False
22.96,1.281,0.4761,8.79,0.671,1.89,1.45,0.013169540144139933,0.0,0,       (2021 GB168),False,False
23.01,2.505,0.5041,3.45,1.242,3.77,3.97,0.0128697648117253,0.0,0,       (2021 GQ172),False,False
21.23,2.073,0.3911,8.24,1.262,2.88,2.98,0.029212626798146468,0.0,0,       (2021 GK224),False,False
28.41,2.166,0.549,2.73,0.977,3.36,3.19,0.0010704604113005091,0.0,0,       (2021 GE226),False,False
25.58,1.195,0.2315,3.18,0.919,1.47,1.31,0.003940674925370191,0.0,0,       (2021 HA),False,False
26.74,1.381,0.3592,26.7,0.885,1.88,1.62,0.0023097799677029404,0.0,0,       (2021 HB),False,False
26.07,1.786,0.4466,10.75,0.989,2.58,2.39,0.0031446376546955374,0.0,0,       (2021 HC),False,False
26.27,0.9137,0.3274,14.08,0.615,1.21,0.873,0.0028679436269290763,0.0,0,       (2021 HD),False,False
23.21,1.516,0.3271,17.84,1.02,2.01,1.87,0.011737365008254744,0.0,0,       (2021 HE),False,False
21.66,2.642,0.6134,26.68,1.022,4.26,4.3,0.02396462350779012,0.0,0,       (2021 HF),False,False
24.65,1.367,0.2186,9.86,1.068,1.67,1.6,0.006047426664164437,0.0,0,       (2021 HG),False,False
25.09,1.444,0.5359,9.14,0.67,2.22,1.73,0.004938222006040566,0.0,0,       (2021 HH),False,False
25.29,1.698,0.398,6.31,1.022,2.37,2.21,0.004503711996654891,0.0,0,       (2021 HJ),False,False
26.47,1.773,0.4857,0.88,0.912,2.63,2.36,0.002615595674421019,0.0,0,       (2021 HK),False,False
27.6,1.682,0.3982,1.76,1.012,2.35,2.18,0.0015544279994172219,0.0,0,       (2021 HL),False,False
25.5,1.802,0.4411,4.93,1.007,2.6,2.42,0.0040885622125730915,0.0,0,       (2021 HM),False,False
26.9,2.162,0.6313,16.16,0.797,3.53,3.18,0.002145707950853678,0.0,0,       (2021 HN),False,False
21.08,2.42,0.8857,12.55,0.277,4.56,3.76,0.0313018935709154,0.0,0,       (2021 HO),False,False
25.8,1.605,0.335,3.84,1.067,2.14,2.03,0.0035609888224214397,0.0,0,       (2021 HR),False,False
25.29,1.58,0.4459,6.94,0.875,2.28,1.99,0.004503711996654891,0.0,0,       (2021 HU),False,False
24.81,2.005,0.5346,3.11,0.933,3.08,2.84,0.00561785609752548,0.0,0,       (2021 HX),False,False
25.34,1.117,0.1451,34.41,0.955,1.28,1.18,0.004401194995596364,0.0,0,       (2021 HY),False,False
25.37,0.8576,0.315,5.46,0.587,1.13,0.794,0.004340808336419436,0.0,0,       (2021 HZ),False,False
25.54,1.906,0.4873,4.63,0.977,2.83,2.63,0.004013937542102869,0.0,0,       (2021 HA1),False,False
25.0,2.108,0.5564,7.4,0.935,3.28,3.06,0.005147194867109657,0.0,0,       (2021 HB1),False,False
27.97,1.156,0.313,5.54,0.794,1.52,1.24,0.0013109031603505306,0.0,0,       (2021 HC1),False,False
26.8,1.564,0.3404,1.68,1.031,2.1,1.96,0.0022468320511186807,0.0,0,       (2021 HD1),False,False
28.93,1.403,0.4209,8.2,0.813,1.99,1.66,0.0008425013597493492,0.0,0,       (2021 HE1),False,False
27.85,1.302,0.2021,1.39,1.039,1.56,1.49,0.0013853854127419609,0.0,0,       (2021 HF1),False,False
27.05,0.9295,0.2995,10.52,0.651,1.21,0.896,0.0020024911733884927,0.0,0,       (2021 HG1),False,False
23.38,1.36,0.4328,14.0,0.771,1.95,1.59,0.010853519989979557,0.0,0,       (2021 HH1),False,False
26.54,1.984,0.4997,1.84,0.993,2.98,2.8,0.0025326233724745845,0.0,0,       (2021 HK1),False,False
25.64,1.496,0.5291,24.87,0.705,2.29,1.83,0.003833280593461349,0.0,0,       (2021 HL1),False,False
24.62,1.471,0.2348,15.76,1.125,1.82,1.78,0.0061315547492039,0.0,0,       (2021 HM1),False,False
24.53,1.818,0.3579,6.58,1.167,2.47,2.45,0.006391026384374511,0.0,0,       (2021 HN1),False,False
24.73,2.326,0.5618,4.12,1.019,3.63,3.55,0.005828685337159163,0.0,0,       (2021 HO1),False,False
21.24,2.161,0.7739,8.4,0.488,3.83,3.18,0.029078406969943398,0.0,0,       (2021 HP1),False,False
26.35,1.235,0.1508,7.98,1.049,1.42,1.37,0.0027642073057516404,0.0,0,       (2021 HQ1),False,False
21.66,2.292,0.5834,11.59,0.955,3.63,3.47,0.02396462350779012,0.0,0,       (2021 HR1),False,False
26.26,1.122,0.1145,6.63,0.994,1.25,1.19,0.0028811814532412397,0.0,0,       (2021 HS1),False,False
26.22,1.86,0.506,4.28,0.919,2.8,2.54,0.002934746615692778,0.0,0,       (2021 HT1),False,False
26.51,2.095,0.523,4.11,0.999,3.19,3.03,0.0025678556731348044,0.0,0,       (2021 HU1),False,False
19.87,2.54,0.8902,21.1,0.279,4.8,4.05,0.054647539224464005,0.0,0,       (2021 HV1),False,False
25.07,2.018,0.5765,7.33,0.854,3.18,2.87,0.0049839148116838415,0.0,0,       (2021 HW1),False,False
23.9,1.297,0.1577,21.82,1.092,1.5,1.48,0.008542217211484997,0.0,0,       (2021 HY1),False,False
23.28,1.38,0.2743,15.78,1.002,1.76,1.62,0.011365030628348694,0.0,0,       (2021 HZ1),False,False
27.09,1.026,0.3642,2.3,0.653,1.4,1.04,0.001965941590389828,0.0,0,       (2021 HA2),False,False
28.34,0.9413,0.1276,10.38,0.821,1.06,0.913,0.001105530199186638,0.0,0,       (2021 HB2),False,False
28.82,1.083,0.1978,1.51,0.869,1.3,1.13,0.000886279309100539,0.0,0,       (2021 HC2),False,False
27.09,2.15,0.5324,1.23,1.005,3.29,3.15,0.001965941590389828,0.0,0,       (2021 HD2),False,False
25.81,1.378,0.2451,9.4,1.04,1.72,1.62,0.003544627564966537,0.0,0,       (2021 HE2),False,False
24.92,2.202,0.661,3.21,0.746,3.66,3.27,0.005340360936378878,0.0,0,       (2021 HF2),False,False
25.11,1.657,0.3861,10.16,1.017,2.3,2.13,0.004892948114557444,0.0,0,       (2021 HG2),False,False
23.35,1.142,0.2444,10.43,0.863,1.42,1.22,0.011004507493160906,0.0,0,       (2021 HJ2),False,False
24.93,1.81,0.4103,1.24,1.068,2.55,2.44,0.00531582420668401,0.0,0,       (2021 HK2),False,False
23.99,1.136,0.4684,11.48,0.604,1.67,1.21,0.008195408587244983,0.0,0,       (2021 HM2),False,False
28.5,2.324,0.7328,7.73,0.621,4.03,3.54,0.0010270003946145146,0.0,0,       (2021 HN2),False,False
27.9,0.9522,0.1046,11.65,0.853,1.05,0.929,0.0013538501907006735,0.0,0,       (2021 HO2),False,False
27.43,0.9085,0.268,13.52,0.665,1.15,0.866,0.0016810112134179147,0.0,0,       (2021 HP2),False,False
21.17,2.174,0.5189,20.68,1.046,3.3,3.2,0.030031056459580718,0.0,0,       (2021 HQ2),False,False
23.22,2.107,0.7267,7.33,0.576,3.64,3.06,0.011683436714649028,0.0,0,       (2021 HT2),False,False
24.66,1.894,0.4582,16.71,1.026,2.76,2.61,0.006019641262545345,0.0,0,       (2021 HU2),False,False
24.23,1.47,0.2722,8.86,1.07,1.87,1.78,0.007337880088301731,0.0,0,       (2021 HV2),False,False
24.0,2.17,0.5787,5.69,0.914,3.43,3.2,0.008157754105152867,0.0,0,       (2021 HX2),False,False
28.88,1.25,0.3086,1.18,0.864,1.64,1.4,0.0008621257374185169,0.0,0,       (2021 HY2),False,False
25.69,1.58,0.43,14.35,0.9,2.26,1.99,0.003746024474298004,0.0,0,       (2021 HZ2),False,False
23.36,1.932,0.5397,10.71,0.889,2.97,2.68,0.010953946373977867,0.0,0,       (2021 HA3),False,False
24.8,1.182,0.1383,17.8,1.019,1.35,1.29,0.005643786943085847,0.0,0,       (2021 HB3),False,False
21.57,1.122,0.6755,28.4,0.364,1.88,1.19,0.024978744771018135,0.0,0,       (2021 HC3),False,False
24.47,1.643,0.3902,9.36,1.002,2.28,2.11,0.006570079284893312,0.0,0,       (2021 HD3),False,False
25.25,1.168,0.11,15.49,1.04,1.3,1.26,0.004587442254068675,0.0,0,       (2021 HE3),False,False
22.41,2.185,0.5441,7.33,0.996,3.37,3.23,0.016965654186693012,0.0,0,       (2021 HQ3),False,False
21.68,2.545,0.5517,16.87,1.141,3.95,4.06,0.0237449145188466,0.0,0,       (2021 HW3),False,False
23.84,1.895,0.4295,11.23,1.081,2.71,2.61,0.008781538515543063,0.0,0,       (2021 HX3),False,False
28.1,2.083,0.5184,11.45,1.003,3.16,3.01,0.0012347260487830768,0.0,0,       (2021 HY9),False,False
17.66,3.287,0.6837,46.99,1.04,5.53,5.96,0.1512065520994286,0.0,1,       (2021 HK12),False,False
21.22,2.695,0.5186,17.44,1.298,4.09,4.42,0.029347466156927782,0.0,0,       (2021 HM12),False,False
28.75,1.876,0.465,11.8,1.004,2.75,2.57,0.0009153150651639133,0.0,0,       (2021 HE41),False,False
24.06,1.618,0.474,8.26,0.851,2.38,2.06,0.007935432658042602,0.0,0,       (2021 JA),False,False
26.69,0.931,0.2875,6.68,0.663,1.2,0.898,0.002363581654660879,0.0,0,       (2021 JB),False,False
25.0,1.237,0.3801,6.97,0.767,1.71,1.38,0.005147194867109657,0.0,0,       (2021 JC),False,False
